,url,price,locali,superficie,bagni,piano
9040,https://www.immobiliare.it/69811794-Vendita-Trilocale-via-Alberto-Pollio-40-Roma.html,290000,3,100.0,1.0,3.0
9041,https://www.immobiliare.it/69258926-Vendita-Trilocale-via-Danilo-Stiepovich-Roma.html,219000,3,100.0,1.0,1.0
9042,https://www.immobiliare.it/68825739-Vendita-Attico-Mansarda-via-roccaraso-Roma.html,760000,6,220.0,3.0,12.0
9043,https://www.immobiliare.it/68514947-Vendita-Trilocale-via-Domenico-de-Dominicis-Roma.html,480000,3,105.0,2.0,2.0
9044,https://www.immobiliare.it/70214232-Vendita-Appartamento-via-Vincenzo-Tiberio-Roma.html,830000,6,230.0,3.5,2.0
9045,https://www.immobiliare.it/68364339-Vendita-Trilocale-via-Carlo-Denina-Roma.html,398000,3,125.0,2.0,0.0
9046,https://www.immobiliare.it/67688875-Vendita-Trilocale-piazza-Ischia-Roma.html,319000,3,80.0,1.0,1.0
9047,https://www.immobiliare.it/66261549-Vendita-Trilocale-via-raffaele-stasi-Roma.html,130000,3,70.0,1.0,0.0
9048,https://www.immobiliare.it/70217690-Vendita-Trilocale-via-Tiberio-Imperatore-Roma.html,375000,3,100.0,2.0,0.0
9049,https://www.immobiliare.it/70217348-Vendita-Appartamento-via-Gregorio-XI-0-Roma.html,620000,5,160.0,3.0,1.0
9050,https://www.immobiliare.it/69606300-Vendita-Attico-Mansarda-via-Corrado-Del-Greco-Roma.html,459000,5,150.0,2.0,12.0
9051,https://www.immobiliare.it/68828873-Vendita-Bilocale-via-Tavagnasco-Roma.html,105000,2,102.0,1.0,0.0
9052,https://www.immobiliare.it/67404527-Vendita-Appartamento-via-di-Porta-Labicana-Roma.html,287000,5,91.0,1.0,2.0
9053,https://www.immobiliare.it/66963907-Vendita-Attico-Mansarda-via-Pallagorio-Roma.html,168000,2,66.0,1.0,2.0
9054,https://www.immobiliare.it/70154700-Vendita-Trilocale-via-Felice-Grossi-Gondi-Roma.html,385000,3,80.0,1.0,1.0
9055,https://www.immobiliare.it/67161297-Vendita-Quadrilocale-via-dell-Albanella-Roma.html,200000,4,100.0,1.0,3.0
9056,https://www.immobiliare.it/66498141-Vendita-Bilocale-via-Catania-Roma.html,265000,2,50.0,1.0,8.0
9057,https://www.immobiliare.it/66043039-Vendita-Appartamento-via-Archimede-Roma.html,659000,5,118.0,2.0,2.0
9058,https://www.immobiliare.it/65884435-Vendita-Trilocale-via-FOSSO-SCILICINO-Roma.html,114000,3,70.0,1.0,0.0
9059,https://www.immobiliare.it/70200190-Vendita-Appartamento-via-Antonio-Stoppani-Roma.html,590000,6,155.0,2.0,0.0
9060,https://www.immobiliare.it/68966985-Vendita-Trilocale-via-Pietro-Frattini-Roma.html,190000,3,67.0,1.0,1.0
9061,https://www.immobiliare.it/68947703-Vendita-Quadrilocale-via-Cesare-Fani-Roma.html,270000,4,130.0,2.0,5.0
9062,https://www.immobiliare.it/62132660-Vendita-Quadrilocale-via-Basilio-Puoti-38-Roma.html,440000,4,150.0,2.0,4.0
9063,https://www.immobiliare.it/70338616-Vendita-Bilocale-largo-Ludovico-Quaroni-Roma.html,209000,2,60.0,1.0,2.0
9064,https://www.immobiliare.it/70076812-Vendita-Appartamento-via-Pio-Foa-Roma.html,569000,5,132.0,2.0,3.0
9065,https://www.immobiliare.it/70037092-Vendita-Bilocale-via-checchi-Roma.html,245000,2,75.0,1.0,6.0
9066,https://www.immobiliare.it/69489734-Vendita-Attico-Mansarda-via-Casal-Boccone-Roma.html,335000,3,95.0,2.0,7.0
9067,https://www.immobiliare.it/68799171-Vendita-Trilocale-via-della-Stazione-di-Roma.html,229000,3,95.0,2.0,1.0
9068,https://www.immobiliare.it/68222571-Vendita-Quadrilocale-via-Capo-Palinuro-Roma.html,229000,4,110.0,1.0,4.0
9069,https://www.immobiliare.it/65658109-Vendita-Bilocale-via-Poliziano-71-Roma.html,145000,2,51.0,1.0,-1.0
9070,https://www.immobiliare.it/69377002-Vendita-Appartamento-via-Rogliano-Roma.html,530000,5,180.0,2.0,2.0
9071,https://www.immobiliare.it/66761505-Vendita-Bilocale-via-Antonio-Serra-Roma.html,270000,2,48.0,1.0,3.0
9072,https://www.immobiliare.it/63200094-Vendita-Trilocale-via-Prenestina-170-Roma.html,219000,3,70.0,1.0,7.0
9073,https://www.immobiliare.it/70279362-Vendita-Bilocale-viale-dei-Caduti-per-la-Roma.html,225000,2,70.0,1.0,12.0
9074,https://www.immobiliare.it/70490522-Vendita-Bilocale-via-delle-Spighe-28-Roma.html,120000,2,55.0,1.0,3.0
9075,https://www.immobiliare.it/69878524-Vendita-Monolocale-via-del-Forte-Portuense-Roma.html,119000,1,40.0,1.0,12.0
9076,https://www.immobiliare.it/64890046-Vendita-Bilocale-via-Paolo-Stoppa-Roma.html,190000,2,60.0,1.0,1.0
9077,https://www.immobiliare.it/69606212-Vendita-Attico-Mansarda-via-Cornelio-Magni-0-Roma.html,620000,5,150.0,2.0,12.0
9078,https://www.immobiliare.it/69571930-Vendita-Trilocale-via-Quero-Roma.html,149000,3,70.0,2.0,2.0
9079,https://www.immobiliare.it/69655084-Vendita-Quadrilocale-via-Achille-Capizzano-Roma.html,225000,4,100.0,2.0,1.0
9080,https://www.immobiliare.it/69366226-Vendita-Bilocale-via-Piero-Gherardi-Roma.html,180000,2,64.0,1.0,2.0
9081,https://www.immobiliare.it/69595120-Vendita-Attico-Mansarda-via-del-fosso-di-Roma.html,299000,6,130.0,3.0,2.0
9082,https://www.immobiliare.it/67796571-Vendita-Appartamento-via-Giovanni-Battista-De-Roma.html,1690000,6,260.0,3.0,12.0
9083,https://www.immobiliare.it/69726040-Vendita-Quadrilocale-via-Achille-Capizzano-Roma.html,225000,4,100.0,2.0,1.0
9084,https://www.immobiliare.it/69627886-Vendita-Trilocale-via-Annibale-Maria-di-Francia-Roma.html,169000,3,95.0,2.0,1.0
9085,https://www.immobiliare.it/69348140-Vendita-Trilocale-via-Amico-Aspertini-1-Roma.html,209000,3,90.0,2.0,0.5
9086,https://www.immobiliare.it/65384208-Vendita-Bilocale-via-dei-Latini-Roma.html,315000,2,90.0,1.0,1.0
9087,https://www.immobiliare.it/65715027-Vendita-Trilocale-via-Enrico-Garofalo-7-Roma.html,156000,3,90.0,1.0,1.0
9088,https://www.immobiliare.it/69849132-Vendita-Trilocale-via-dei-Conciatori-Roma.html,345000,3,85.0,1.0,6.0
9089,https://www.immobiliare.it/66408963-Vendita-Appartamento-via-Lucio-Lepidio-Roma.html,399000,6,179.0,2.0,4.0
9090,https://www.immobiliare.it/69217422-Vendita-Trilocale-via-rivoli-33-Roma.html,119000,3,60.0,1.0,1.0
9091,https://www.immobiliare.it/70009668-Vendita-Appartamento-via-Giulio-Adamoli-1-Roma.html,510000,5,148.0,2.0,1.0
9092,https://www.immobiliare.it/68206371-Vendita-Quadrilocale-via-Fiume-Bianco-Roma.html,439000,4,142.0,2.0,2.0
9093,https://www.immobiliare.it/70258754-Vendita-Trilocale-via-Roberto-Stagno-Roma.html,239000,3,75.0,1.0,0.0
9094,https://www.immobiliare.it/68476179-Vendita-Appartamento-buono-stato-secondo-piano-Roma.html,629000,5,150.0,2.0,2.0
9095,https://www.immobiliare.it/67914701-Vendita-Quadrilocale-via-Stefano-Borgia-Roma.html,245000,4,90.0,1.0,2.0
9096,https://www.immobiliare.it/69314548-Vendita-Trilocale-via-Arturo-Donaggio-Roma.html,159000,3,60.0,1.0,2.0
9097,https://www.immobiliare.it/70247556-Vendita-Bilocale-via-della-palmarola-125-Roma.html,115000,2,68.0,1.0,12.0
9098,https://www.immobiliare.it/70248652-Vendita-Trilocale-via-Antonio-Vivaldi-18-Roma.html,490000,3,120.0,2.0,4.0
9099,https://www.immobiliare.it/69270410-Vendita-Attico-Mansarda-via-Pietro-Accolti-10-Roma.html,99000,1,30.0,1.0,5.0
9100,https://www.immobiliare.it/65545124-Vendita-Trilocale-via-manno-1-Roma.html,189000,3,92.0,1.0,2.0
9101,https://www.immobiliare.it/69845896-Vendita-Trilocale-via-Carlo-Caneva-7-Roma.html,270000,3,82.0,2.0,6.0
9102,https://www.immobiliare.it/67895903-Vendita-Bilocale-via-Cesare-Balbo-Roma.html,250000,2,60.0,1.0,-1.0
9103,https://www.immobiliare.it/69376440-Vendita-Trilocale-via-Francesco-Giangiacomo-0-Roma.html,245000,3,80.0,1.0,1.0
9104,https://www.immobiliare.it/68486285-Vendita-Trilocale-via-Rodolfo-Verduzio-13-Roma.html,159000,3,75.0,2.0,1.0
9105,https://www.immobiliare.it/69251866-Vendita-Trilocale-via-Casilina-1842-A-Roma.html,109000,3,78.0,1.0,12.0
9106,https://www.immobiliare.it/68514989-Vendita-Trilocale-via-delle-Cave-di-Roma.html,275000,3,95.0,1.0,7.0
9107,https://www.immobiliare.it/67914163-Vendita-Monolocale-via-Stefano-Borgia-Roma.html,115000,1,40.0,1.0,2.0
9108,https://www.immobiliare.it/66517319-Vendita-Trilocale-via-Ludovico-De-Simoni-33-Roma.html,200000,3,108.0,1.0,1.0
9109,https://www.immobiliare.it/69313146-Vendita-Bilocale-via-Camillo-Mazzella-Roma.html,225000,2,80.0,1.0,2.0
9110,https://www.immobiliare.it/68275863-Vendita-Quadrilocale-via-Alessandro-Volta-Roma.html,520000,4,110.0,1.0,3.0
9111,https://www.immobiliare.it/70298218-Vendita-Bilocale-via-Di-Torrevecchia-19-Roma.html,198000,2,75.0,1.0,2.0
9112,https://www.immobiliare.it/69272758-Vendita-Bilocale-via-Simone-Mosca-89-Roma.html,95000,2,55.0,1.0,-1.0
9113,https://www.immobiliare.it/67967479-Vendita-Appartamento-via-pascarella-Roma.html,495000,5,145.0,2.0,4.0
9114,https://www.immobiliare.it/67698437-Vendita-Appartamento-via-pallagorio-60-Roma.html,329000,5,125.0,2.0,0.0
9115,https://www.immobiliare.it/68157057-Vendita-Trilocale-via-Fiume-Giallo-Roma.html,335000,3,92.0,1.0,4.0
9116,https://www.immobiliare.it/69036557-Vendita-Bilocale-via-Alessandro-Pieri-Roma.html,200000,2,45.0,1.0,5.0
9117,https://www.immobiliare.it/69279678-Vendita-Trilocale-via-Marcello-Provenzale-Roma.html,169000,3,85.0,1.0,4.0
9118,https://www.immobiliare.it/67813593-Vendita-Bilocale-Lungotevere-Testaccio-Roma.html,230000,2,45.0,1.0,2.0
9119,https://www.immobiliare.it/65257270-Vendita-Bilocale-via-Alessandro-Volta-Roma.html,289000,2,73.0,1.0,1.0
9120,https://www.immobiliare.it/69054516-Vendita-Trilocale-via-di-Boccea-Roma.html,249000,3,75.0,1.0,0.0
9121,https://www.immobiliare.it/68826169-Vendita-Appartamento-via-Nizza-Roma.html,840000,6,180.0,2.0,1.0
9122,https://www.immobiliare.it/69194096-Vendita-Trilocale-via-riofreddo-Roma.html,238000,3,85.0,1.0,3.0
9123,https://www.immobiliare.it/63672110-Vendita-Trilocale-via-Prenestina-Roma.html,215000,3,65.0,1.0,4.0
9124,https://www.immobiliare.it/67177577-Vendita-Bilocale-via-san-marco-d-alunzio-18-Roma.html,120000,2,50.0,1.0,0.5
9125,https://www.immobiliare.it/68663983-Vendita-Bilocale-via-Radicondoli-25-Roma.html,260000,2,70.0,1.0,12.0
9126,https://www.immobiliare.it/69108030-Vendita-Quadrilocale-via-Tortorici-9-Roma.html,163000,4,100.0,2.0,12.0
9127,https://www.immobiliare.it/66065311-Vendita-Trilocale-via-calasetta-61-Roma.html,102000,3,50.0,1.0,0.5
9128,https://www.immobiliare.it/66499581-Vendita-Trilocale-via-reitano-3-Roma.html,169000,3,65.0,2.0,0.5
9129,https://www.immobiliare.it/66856713-Vendita-Trilocale-via-cianciana-9-Roma.html,249000,3,86.0,2.0,0.5
9130,https://www.immobiliare.it/68396869-Vendita-Quadrilocale-via-mammiana-7-Roma.html,260000,4,120.0,2.0,12.0
9131,https://www.immobiliare.it/66061371-Vendita-Trilocale-via-degli-armenti-12-Roma.html,189000,3,74.0,1.0,0.0
9132,https://www.immobiliare.it/67871551-Vendita-Trilocale-via-rometta-8-Roma.html,180000,3,136.0,1.0,0.0
9133,https://www.immobiliare.it/62414910-Vendita-Quadrilocale-via-castelvetrano-68-Roma.html,119000,4,95.0,1.0,0.0
9134,https://www.immobiliare.it/65013314-Vendita-Trilocale-via-torre-dello-stinco-19-B-Roma.html,210000,3,75.0,1.0,0.5
9135,https://www.immobiliare.it/63513698-Vendita-Appartamento-via-cadlolo-Roma.html,1600000,6,285.0,3.5,3.0
9136,https://www.immobiliare.it/65479944-Vendita-Bilocale-via-Domenico-Purificato-Roma.html,159000,2,50.0,1.0,1.0
9137,https://www.immobiliare.it/67781419-Vendita-Trilocale-via-Giovanni-Faldella-5-Roma.html,275000,3,90.0,1.0,2.0
9138,https://www.immobiliare.it/65881305-Vendita-Bilocale-via-Giuseppe-Maria-Zampi-Roma.html,199000,2,70.0,1.0,12.0
9139,https://www.immobiliare.it/67779685-Vendita-Trilocale-via-Montelupo-Fiorentino-94-Roma.html,249000,3,80.0,1.0,3.0
9140,https://www.immobiliare.it/59561376-Vendita-Bilocale-via-Francesco-Menzio-Roma.html,199000,2,63.0,1.0,0.0
9141,https://www.immobiliare.it/65484572-Vendita-Quadrilocale-via-Umberto-Lilloni-Roma.html,220000,4,110.0,2.0,4.0
9142,https://www.immobiliare.it/61690606-Vendita-Bilocale-via-dei-Campani-Roma.html,185000,2,41.0,1.0,2.0
9143,https://www.immobiliare.it/68167155-Vendita-Quadrilocale-via-dei-Platani-Roma.html,109000,4,110.0,1.0,-1.0
9144,https://www.immobiliare.it/63080746-Vendita-Attico-Mansarda-via-Lucchetti-Rossi-Roma.html,750000,4,177.0,2.0,4.0
9145,https://www.immobiliare.it/37858030-Vendita-Appartamento-via-Caterina-Troiani-Roma.html,580000,5,130.0,2.0,2.0
9146,https://www.immobiliare.it/69059196-Vendita-Trilocale-piazza-Ilia-Peikov-Roma.html,265000,3,90.0,2.0,1.0
9147,https://www.immobiliare.it/63067264-Vendita-Attico-Mansarda-via-Lucchetti-Rossi-Roma.html,690000,5,160.0,2.0,4.0
9148,https://www.immobiliare.it/67170923-Vendita-Bilocale-via-Vico-Consorti-77-Roma.html,400000,2,75.0,1.0,1.0
9149,https://www.immobiliare.it/64820320-Vendita-Trilocale-via-di-Pietralata-191-Roma.html,309000,3,75.0,2.0,0.0
9150,https://www.immobiliare.it/41919965-Vendita-Trilocale-largo-Ambrogio-Brambilla-Roma.html,142000,3,69.0,1.0,2.0
9151,https://www.immobiliare.it/41919869-Vendita-Bilocale-largo-Ambrogio-Brambilla-Roma.html,102000,2,50.0,1.0,2.0
9152,https://www.immobiliare.it/64820700-Vendita-Quadrilocale-via-di-Pietralata-Roma.html,405000,4,116.0,2.0,2.0
9153,https://www.immobiliare.it/63884936-Vendita-Bilocale-via-Giovanni-Lanza-186-Roma.html,220000,2,77.0,1.0,-1.0
9154,https://www.immobiliare.it/66579969-Vendita-Trilocale-via-Enrico-dal-Pozzo-Roma.html,329000,3,95.0,1.0,12.0
9155,https://www.immobiliare.it/65933749-Vendita-Bilocale-via-Lampedusa-Roma.html,225000,2,70.0,1.0,4.0
9156,https://www.immobiliare.it/70410298-Vendita-Trilocale-via-Massa-di-San-Giuliano-Roma.html,135000,3,80.0,2.0,1.0
9157,https://www.immobiliare.it/69938206-Vendita-Trilocale-via-Massa-di-San-Giuliano-270-Roma.html,135000,3,80.0,1.0,2.0
9158,https://www.immobiliare.it/69938144-Vendita-Attico-Mansarda-via-Massa-di-San-Giuliano-270-Roma.html,75000,3,70.0,1.0,2.0
9159,https://www.immobiliare.it/69205968-Vendita-Attico-Mansarda-via-Fonteiana-Roma.html,420000,2,75.0,1.0,12.0
9160,https://www.immobiliare.it/68948669-Vendita-Appartamento-via-Calalzo-Roma.html,730000,6,207.0,3.0,3.0
9162,https://www.immobiliare.it/66834485-Vendita-Monolocale-via-Guido-Mazzoni-97-Roma.html,145000,1,46.0,1.0,2.0
9163,https://www.immobiliare.it/70207590-Vendita-Appartamento-via-GRAVINA-DI-PUGLIA-56-Roma.html,305000,6,143.0,3.0,0.0
9164,https://www.immobiliare.it/69943424-Vendita-Monolocale-largo-largo-re-ina-1-Roma.html,79000,1,40.0,1.0,2.0
9165,https://www.immobiliare.it/68145095-Vendita-Trilocale-via-Giuseppe-Benedetto-Dusmet-Roma.html,180000,3,75.0,1.0,3.0
9166,https://www.immobiliare.it/66028205-Vendita-Trilocale-via-Francesco-Inghirami-Roma.html,349000,3,102.0,1.0,1.0
